report_num,report_received,co_name,significant,lat,long
20110017,1/14/2011,PLAINS PIPELINE L.P.,true,32.00836,-102.0054
20110018,1/14/2011,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,false,40.606837,-74.219917
20110019,1/17/2011,EXXONMOBIL PIPELINE CO,false,29.349,-94.939333
20110020,1/17/2011,OILTANKING HOUSTON LP,false,29.76713,-95.156254
20110021,1/19/2011,DENBURY ONSHORE LLC,true,30.4342,-92.9503
20110022,1/25/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,30.016667,-94.052778
20110023,1/25/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.573889,-97.873056
20110024,1/25/2011,MID-CONTINENT FRACTIONATION AND STORAGE L.L.C.,true,38.38166,-97.819444
20110025,1/26/2011,BP WEST COAST PRODUCTS L.L.C.,true,33.863333,-118.163889
20110026,1/26/2011,PETROLOGISTICS OLEFINS LLC,true,29.72034,-95.10635
20110027,1/28/2011,MAGELLAN AMMONIA PIPELINE L.P.,true,43.05284,-93.6389
20110028,1/28/2011,COLONIAL PIPELINE CO,false,37.51111,-77.42333
20110029,1/28/2011,CONOCOPHILLIPS,false,29.717169,-95.179264
20110030,1/28/2011,MUSTANG PIPE LINE PARTNERS,true,41.6136,-88.0536
20110031,1/31/2011,ONEOK NGL PIPELINE LP,true,41.410931,-88.345016
20110032,1/31/2011,BELLE FOURCHE PIPELINE CO,false,43.42656,-104.91426
20110033,2/1/2011,SUNOCO PIPELINE L.P.,false,35.4855,-100.9402
20110034,2/2/2011,COLONIAL PIPELINE CO,false,39.81694,-75.20028
20110035,2/3/2011,EXXONMOBIL PIPELINE CO,false,27.5529182,-97.9228261
20110036,2/3/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.4305,-95.1201
20110037,2/7/2011,COLONIAL PIPELINE CO,false,40.57083,-74.25333
20110038,2/7/2011,ALYESKA PIPELINE SERVICE CO,true,70.25666,-148.6203
20110039,2/8/2011,BUCKEYE PARTNERS LP,false,40.60545,-74.25835
20110040,2/9/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,35.96788,-90.85025
20110041,2/10/2011,COLONIAL PIPELINE CO,false,39.36139,-77.03778
20110042,2/10/2011,ONEOK NGL PIPELINE LP,false,36.20138,-99.89379
20110043,2/10/2011,COLONIAL PIPELINE CO,false,30.16954,-93.33639
20110044,2/10/2011,ONEOK NGL PIPELINE LP,true,35.534236,-98.097395
20110045,2/10/2011,SUNOCO PIPELINE L.P.,true,34.76231,-97.44047
20110046,2/11/2011,EXXONMOBIL PIPELINE CO,false,41.55455,-87.88425
20110047,2/11/2011,TRANSPETCO TRANSPORT CO.,true,35.85326,-103.30167
20110048,2/11/2011,MAGELLAN TERMINALS HOLDINGS LP,false,35.56572,-96.44923
20110049,2/14/2011,ENTERPRISE CRUDE PIPELINE LLC,false,32.4813,-102.8589
20110050,2/15/2011,CHEVRON PIPE LINE CO,true,29.3753,-89.3561
20110051,2/15/2011,DCP MIDSTREAM,true,27.68402,-97.83324
20110053,2/17/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.59348,-74.210174
20110054,2/17/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.59441,-74.216209
20110055,2/17/2011,DENBURY ONSHORE LLC,false,31.55556,-90.3954
20110056,2/18/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,30.2298122,-100.646116
20110057,2/18/2011,BUCKEYE GULF COAST PIPELINE LP,true,29.85325,-94.89837
20110058,2/18/2011,BUCKEYE PARTNERS LP,true,41.6424,-87.4744
20110059,2/22/2011,ONEOK NGL PIPELINE LP,true,36.892543,-97.759315
20110060,2/22/2011,ONEOK NGL PIPELINE LP,false,41.7731,-110.3453
20110061,2/28/2011,JAYHAWK PIPELINE LLC,true,39.191028,-99.564306
20110062,3/1/2011,TC OIL PIPELINE OPERATIONS INC,false,39.60887,-94.3214
20110063,3/1/2011,PLAINS MARKETING L.P.,false,35.9375,-96.74833
20110064,3/2/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,37.64416,-88.87876
20110065,3/2/2011,EXXONMOBIL PIPELINE CO,false,29.885833,-95.410833
20110066,3/2/2011,MAGELLAN PIPELINE COMPANY LP,false,44.26055,-93.30194
20110067,1/3/2011,JAYHAWK PIPELINE LLC,false,37.4175,-100.7953
20110068,1/5/2011,PLAINS PIPELINE L.P.,false,32.532127,-100.842157
20110069,1/11/2011,MID - VALLEY PIPELINE CO,true,32.87476,-91.05339
20110070,1/12/2011,PLAINS MARKETING L.P.,true,30.0016,-90.8521
20110071,2/3/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.4305,-95.1201
20110072,2/3/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.43573,-95.121835
20110073,2/17/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.52243,-74.25384
20110074,3/3/2011,BUCKEYE PARTNERS LP,true,39.896,-75.3586
20110075,3/3/2011,BUCKEYE PARTNERS LP,false,41.6671,-86.0209
20110076,3/3/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,29.84904,-94.90535
20110077,3/4/2011,ENTERPRISE CRUDE PIPELINE LLC,false,34.36098,-97.55678
20110078,3/4/2011,KINDER MORGAN LIQUID TERMINALS LLC,true,29.43573,-95.121835
20110079,3/7/2011,SUNOCO PIPELINE L.P.,false,31.1611,-94.6751
20110080,3/7/2011,SUNOCO PIPELINE L.P.,true,39.897834,-75.262507
20110081,3/7/2011,TC OIL PIPELINE OPERATIONS INC,true,35.9303,-96.7514
20110082,3/8/2011,EQUISTAR CHEMICALS L.P.,true,29.848528,-94.905557
20110083,3/10/2011,PACIFIC PIPELINE SYSTEM LLC,true,33.80933,-118.25413
20110084,3/10/2011,SUNOCO PIPELINE L.P.,false,32.483,-94.8388
20110085,3/10/2011,SUNOCO PIPELINE L.P.,true,32.5409,-94.8693
20110086,3/10/2011,SUNOCO PIPELINE L.P.,true,34.37332,-97.10367
20110087,3/11/2011,FRONT RANGE PIPELINE LLC.,false,47.55403,-111.28258
20110088,3/15/2011,MAGELLAN PIPELINE COMPANY LP,false,43.29194,-95.15111
20110089,3/15/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,29.854148,-94.916009
20110090,3/16/2011,MAGELLAN PIPELINE COMPANY LP,false,35.56033,-96.44974
20110092,3/16/2011,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,false,48.24063,-101.257672
20110093,3/17/2011,PLAINS PIPELINE L.P.,false,32.53048,-100.83604
20110094,3/17/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,32.75732,-102.90678
20110095,3/18/2011,ROCKY MOUNTAIN PIPELINE SYSTEM LLC,false,47.92555,-104.13833
20110096,3/18/2011,PLAINS PIPELINE L.P.,false,30.7932,-88.2085
20110097,3/18/2011,MAGELLAN PIPELINE COMPANY LP,false,39.75888,-104.81305
20110098,3/18/2011,HARBOR PIPELINE CO,false,39.822925,-75.175452
20110099,3/18/2011,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,true,40.606466,-74.209062
20110101,3/23/2011,BUCKEYE PARTNERS LP,false,41.7643,-87.8361
20110102,3/23/2011,PLANTATION PIPE LINE CO,false,30.54741,-90.16677
20110103,3/24/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,29.7675,-95.012183
20110104,3/24/2011,MAGELLAN PIPELINE COMPANY LP,false,38.36098,-96.27164
20110105,3/25/2011,MAGELLAN PIPELINE COMPANY LP,true,29.4009,-94.95689
20110106,3/16/2011,DENBURY GREEN PIPELINE-TEXAS LLC,true,29.98722,-94.07171
20110107,3/28/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.97,-98.2215
20110108,3/28/2011,CONOCOPHILLIPS,false,45.79417,-108.47889
20110109,3/29/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,29.9115,-94.093194
20110110,3/31/2011,MARATHON PIPE LINE LLC,true,44.815639,-108.498916
20110111,3/31/2011,COLONIAL PIPELINE CO,false,37.66168,-78.23911
20110112,4/4/2011,KINDER MORGAN LIQUID TERMINALS LLC,true,40.593267,-74.209978
20110113,4/4/2011,MAGELLAN TERMINALS HOLDINGS LP,true,35.94595,-96.74872
20110114,4/6/2011,CONOCOPHILLIPS,false,36.221931,-97.747128
20110115,4/8/2011,BP USFO/LOGISTICS,false,42.278472,-83.123064
20110116,4/11/2011,MARTIN OPERATING PARTNERSHIP L.P.,true,30.3892333,-93.985233
20110117,4/12/2011,CHEVRON PRODUCTS COMPANY,false,38.1337,-85.5012
20110118,4/13/2011,MAGELLAN TERMINALS HOLDINGS LP,true,41.307,-72.90925
20110119,4/18/2011,COLONIAL PIPELINE CO,false,35.2858,-80.93179
20110120,4/18/2011,BUCKEYE PARTNERS LP,true,40.62252,-80.4181
20110121,4/18/2011,CHEVRON PETROCHEMICAL PIPELINE LLC,true,30.354517,-92.709983
20110122,4/20/2011,MUSTANG PIPE LINE PARTNERS,false,40.5161701,-88.3192648
20110123,4/20/2011,MARATHON PIPE LINE LLC,false,38.792059,-89.079739
20110124,4/25/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,40.550972,-97.594715
20110125,4/25/2011,ENBRIDGE PIPELINES (OZARK) L.L.C.,false,35.95885,-96.75655
20110126,4/26/2011,CHEVRON PIPE LINE CO,true,42.73839,-114.948008
20110127,4/26/2011,EXXONMOBIL PIPELINE CO,false,28.00917,-97.572805
20110128,4/27/2011,COLONIAL PIPELINE CO,false,39.36101,-77.03759
20110129,4/28/2011,TC OIL PIPELINE OPERATIONS INC,true,39.86822,-96.0534
20110130,5/3/2011,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,46.68889,-92.05972
20110131,5/4/2011,PLAINS PIPELINE L.P.,false,31.13244,-102.19101
20110132,5/4/2011,PLAINS PIPELINE L.P.,false,32.017047,-102.026175
20110133,5/4/2011,WEST TEXAS GULF PIPELINE CO,false,31.7765,-96.3957
20110134,5/9/2011,BP WEST COAST PRODUCTS L.L.C.,false,33.78114,-118.22177
20110135,5/10/2011,HOLLY ENERGY PARTNERS - OPERATING L.P.,false,31.49797,-104.14246
20110136,5/11/2011,KINDER MORGAN COCHIN LLC,false,46.41379,-97.52251
20110137,5/12/2011,BUCKEYE PARTNERS LP,false,40.78155,-85.50785
20110138,5/12/2011,WEST SHORE PIPELINE CO,true,44.5311,-88.0121
20110139,5/13/2011,MAGELLAN AMMONIA PIPELINE L.P.,false,36.38298,-97.49642
20110140,5/13/2011,MARATHON PIPE LINE LLC,true,42.514136,-84.242059
20110141,5/15/2011,ONEOK NGL PIPELINE LP,true,41.639016,-88.124155
20110142,5/16/2011,SUNOCO PIPELINE L.P.,false,32.34464,-94.8804
20110143,5/19/2011,ENTERPRISE CRUDE PIPELINE LLC,false,28.560826,-95.191378
20110144,5/20/2011,MAGELLAN AMMONIA PIPELINE L.P.,true,39.080486,-97.35301
20110145,5/20/2011,MAGELLAN AMMONIA PIPELINE L.P.,false,38.939028,-97.428013
20110146,5/20/2011,SFPP LP,false,39.193056,-121.631436
20110147,5/23/2011,ENTERPRISE CRUDE PIPELINE LLC,false,28.480925,-96.37387
20110148,5/23/2011,JAYHAWK PIPELINE LLC,false,38.09973,-98.57896
20110149,3/25/2011,DENBURY GULF COAST PIPELINES LLC,false,30.32637,-93.35268
20110150,5/23/2011,EXXONMOBIL PIPELINE CO,false,28.3445,-97.1422
20110153,5/25/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,38.04121,-97.40789
20110154,5/25/2011,ROCKY MOUNTAIN PIPELINE SYSTEM LLC,false,42.5783333,-107.14709
20110155,5/25/2011,BRIDGER LAKE LLC,true,41.184974,-110.410612
20110156,5/25/2011,SUNOCO PIPELINE L.P.,false,33.86329,-97.95336
20110157,5/26/2011,ONEOK NGL PIPELINE LP,false,31.50653,-95.44006
20110159,5/27/2011,MAGELLAN PIPELINE COMPANY LP,false,41.68148,-91.57018
20110160,5/27/2011,BP WEST COAST PRODUCTS L.L.C.,false,33.5124,-118.2036
20110163,6/2/2011,PARAMOUNT PETROLEUM CORP,false,33.5352,-118.0842
20110165,6/2/2011,COFFEYVILLE RESOURCES CRUDE TRANSPORTATION LLC,true,37.027049,-95.89245
20110171,6/8/2011,TC OIL PIPELINE OPERATIONS INC,true,45.95307,-97.9057
20110172,6/9/2011,MARATHON PIPE LINE LLC,true,40.706216,-84.1146149
20110176,6/9/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,39.482631,-84.223042
20110178,6/10/2011,BUCKEYE GULF COAST PIPELINE LP,true,42.88895,-82.49131
20110180,6/10/2011,BUCKEYE PARTNERS LP,true,41.04755,-83.73375
20110181,6/10/2011,TC OIL PIPELINE OPERATIONS INC,false,37.3612,-97.0539
20110182,6/14/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,32.77698,-102.95071
20110183,6/15/2011,WEST SHORE PIPELINE CO,false,42.26259,-89.17831
20110185,6/17/2011,MAGELLAN PIPELINE COMPANY LP,false,32.06456,-96.86533
20110187,6/21/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,32.77597,-102.95923
20110188,6/21/2011,BP WEST COAST PRODUCTS L.L.C.,false,33.4614,-118.12135
20110189,6/22/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,27.959521,-97.360576
20110191,6/22/2011,ENTERPRISE CRUDE PIPELINE LLC,true,35.22377,-96.44739
20110192,6/22/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.52243,-74.25384
20110196,6/23/2011,MAGELLAN PIPELINE COMPANY LP,false,41.684292,-90.4901
20110197,6/23/2011,MAGELLAN AMMONIA PIPELINE L.P.,false,42.07471,-96.17223
20110201,6/24/2011,MARATHON PIPE LINE LLC,false,42.272024,-83.164865
20110206,6/27/2011,ENTERPRISE CRUDE PIPELINE LLC,true,35.93964,-96.748064
20110208,6/28/2011,TC OIL PIPELINE OPERATIONS INC,true,39.71864,-95.135
20110209,6/28/2011,MAGELLAN AMMONIA PIPELINE L.P.,false,38.08131,-97.85245
20110210,6/29/2011,ENTERPRISE CRUDE PIPELINE LLC,true,33.307077,-97.847271
20110212,6/30/2011,PLANTATION PIPE LINE CO,false,34.751139,-84.780139
20110216,6/30/2011,COLONIAL PIPELINE CO,false,32.02879,-89.10231
20110217,6/30/2011,ENTERPRISE CRUDE PIPELINE LLC,true,30.77929,-96.06167
20110218,6/30/2011,ENTERPRISE CRUDE PIPELINE LLC,false,29.4388,-96.804483
20110219,7/1/2011,WOLVERINE PIPELINE CO,true,41.4145,-87.7665
20110220,7/1/2011,SHELL PIPELINE CO. L.P.,true,27.943,-90.998
20110223,7/1/2011,SHELL PIPELINE CO. L.P.,false,33.7966,-118.2347
20110225,7/5/2011,NUSTAR LOGISTICS L.P.,false,34.16078,-97.53915
20110230,7/7/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.726944,-95.203333
20110234,7/7/2011,CRIMSON PIPELINE L.P.,true,33.6938,-118.0064056
20110236,7/8/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,true,43.286542,-95.260549
20110237,7/11/2011,CHEVRON PIPE LINE CO,false,29.781516,-90.523835
20110238,7/11/2011,BUCKEYE PARTNERS LP,false,40.4101,-78.4385
20110241,7/13/2011,ENTERPRISE CRUDE PIPELINE LLC,false,32.004805,-102.005505
20110242,7/13/2011,MID - VALLEY PIPELINE CO,true,40.70825,-84.12206
20110243,7/13/2011,CHEVRON PIPE LINE CO,true,32.777568,-102.950783
20110244,7/13/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,30.452391,-93.464003
20110245,7/14/2011,WEST TEXAS GULF PIPELINE CO,false,32.5327,-100.8309
20110246,7/14/2011,ONEOK NGL PIPELINE LP,true,34.27734,-96.52176
20110247,7/15/2011,ENTERPRISE CRUDE PIPELINE LLC,false,35.953482,-96.759374
20110248,7/18/2011,BP WEST COAST PRODUCTS L.L.C.,false,33.4604,-118.12035
20110249,7/19/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.59213,-74.21207
20110250,7/19/2011,PLAINS PIPELINE L.P.,true,31.79133,-103.1334
20110251,7/21/2011,MAGELLAN PIPELINE COMPANY LP,true,40.74573,-95.91459
20110253,7/21/2011,MAGELLAN PIPELINE COMPANY LP,true,30.042343,-96.914558
20110255,7/22/2011,CONOCOPHILLIPS,false,33.936514,-98.496967
20110257,7/25/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,44.37956,-98.462467
20110258,7/27/2011,MID - VALLEY PIPELINE CO,false,32.9491,-93.1679
20110259,7/28/2011,MOBIL CHEMICAL CO,true,30.87167,-94.02683
20110262,7/29/2011,EXXONMOBIL PIPELINE CO,true,45.655486,-108.75724
20110266,1/5/2011,UNOCAL PIPELINE CO - EASTERN REGION,true,32.540604,-95.701173
20110268,8/4/2011,CHEVRON PIPE LINE CO,false,29.238862,-89.384553
20110270,8/4/2011,SHELL PIPELINE CO. L.P.,false,29.7182,-95.1278
20110272,8/5/2011,MAGELLAN PIPELINE COMPANY LP,true,38.28588,-95.00712
20110274,8/5/2011,ENBRIDGE PIPELINES (OZARK) L.L.C.,false,35.95885,-96.75655
20110275,8/5/2011,ONEOK NGL PIPELINE LP,false,35.87218,-98.38255
20110276,8/5/2011,ONEOK NGL PIPELINE LP,false,35.6376,-97.70893
20110279,8/9/2011,CHEVRON PIPE LINE CO,false,29.878953,-94.271735
20110283,8/11/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.43573,-95.121835
20110286,8/11/2011,MOBIL CORP,false,30.11472,-94.64583
20110289,8/12/2011,WEST TEXAS GULF PIPELINE CO,true,31.7767,-98.39635
20110292,8/16/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,42.053138,-96.043891
20110293,8/16/2011,ONEOK NGL PIPELINE LP,true,33.179721,-96.302081
20110295,8/17/2011,SEADRIFT PIPELINE CORP,true,27.72222,-97.76397
20110296,8/18/2011,MAGELLAN TERMINALS HOLDINGS LP,false,35.94607,-96.74874
20110298,8/19/2011,SUNOCO PIPELINE L.P.,false,31.1611,-94.6751
20110299,8/22/2011,CONOCOPHILLIPS,false,36.029589,-97.747511
20110300,8/22/2011,MAGELLAN PIPELINE COMPANY LP,true,37.78947,-96.90093
20110302,8/22/2011,MID - VALLEY PIPELINE CO,false,39.03543,-84.69089
20110303,8/22/2011,CENTRAL FLORIDA PIPELINE CORP,true,27.97348,-82.32001
20110304,8/23/2011,PLAINS PIPELINE L.P.,true,31.13193,-102.1906
20110305,8/24/2011,CONOCOPHILLIPS,false,34.83433167,-120.45062247
20110309,8/24/2011,KOCH PIPELINE COMPANY L.P.,false,27.91036,-97.40839
20110310,8/24/2011,CRIMSON PIPELINE L.P.,false,33.91765556,-117.9154528
20110312,8/25/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.86357,-97.95564
20110314,8/26/2011,PLANTATION PIPE LINE CO,false,30.5471,-91.1703
20110315,8/27/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,37.05253,-95.61166
20110317,8/30/2011,COLONIAL PIPELINE CO,true,32.02821,-89.10162
20110319,8/31/2011,PACIFIC PIPELINE SYSTEM LLC,true,33.846624,-118.252704
20110321,9/1/2011,KERN OIL & REFINING CO.,false,35.296047,-119.160719
20110322,9/2/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,40.550801,-97.595518
20110323,9/6/2011,MAGELLAN PIPELINE COMPANY LP,true,33.83799,-98.27639
20110324,9/6/2011,MOBIL PACIFIC PIPELINE CO,true,33.81583,-118.29701
20110325,9/6/2011,SFPP LP,false,39.120239,-120.943522
20110328,9/8/2011,MUSTANG PIPE LINE PARTNERS,false,41.27461,-88.12713
20110329,9/8/2011,ONEOK NGL PIPELINE LP,true,41.645101,-88.027889
20110330,9/8/2011,ONEOK NGL PIPELINE LP,false,36.33746,-97.51306
20110331,9/9/2011,MAGELLAN PIPELINE COMPANY LP,true,33.83299,-98.27806
20110332,9/9/2011,SEMGROUP LP,false,38.0934,-98.58173
20110333,9/9/2011,EXXONMOBIL PIPELINE CO,false,28.804167,-96.793611
20110334,9/9/2011,MOBIL CORP,false,28.804167,-96.793611
20110335,9/10/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,42.00461,-96.23684
20110337,9/12/2011,ENTERPRISE CRUDE PIPELINE LLC,false,29.206868,-94.561023
20110339,9/14/2011,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,46.68889,-92.05972
20110341,9/14/2011,BUCKEYE PARTNERS LP,true,39.61412,-89.34578
20110344,9/16/2011,BUCKEYE PARTNERS LP,false,40.6945,-84.1265
20110347,9/16/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,40.596305,-91.411283
20110349,9/19/2011,EXXONMOBIL PIPELINE CO,false,29.887222,-95.374444
20110351,9/20/2011,MARATHON PIPE LINE LLC,false,40.111093,-88.319562
20110352,9/20/2011,CONOCOPHILLIPS,false,35.684911,-101.359211
20110353,9/21/2011,SFPP LP,true,37.944408,-121.558461
20110355,9/21/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,36.9006,-100.39243
20110356,9/21/2011,MAGELLAN PIPELINE COMPANY LP,false,41.55804,-93.52571
20110358,9/23/2011,ENTERPRISE CRUDE PIPELINE LLC,true,29.084431,-95.403144
20110359,9/23/2011,SHELL PIPELINE CO. L.P.,false,35.43959,-118.99174
20110361,9/26/2011,SUNOCO PIPELINE L.P.,false,32.06704,-96.4719
20110362,9/26/2011,SUNOCO PIPELINE L.P.,false,32.1147,-94.9633
20110363,9/26/2011,CONOCOPHILLIPS,true,37.795178,-121.672381
20110365,9/26/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,37.0525,-95.61183
20110366,9/28/2011,MAGELLAN PIPELINE COMPANY LP,false,43.54571,-96.79188
20110368,9/29/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.590422,-74.219078
20110369,9/30/2011,PLAINS PIPELINE L.P.,false,32.01798,-102.026495
20110370,10/3/2011,CHEVRON PIPE LINE CO,true,29.26536,-88.77223
20110371,10/4/2011,ENTERPRISE CRUDE PIPELINE LLC,true,32.303575,-102.548583
20110372,10/6/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,29.72703,-95.1737
20110374,10/6/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,30.034033,-96.435533
20110375,10/6/2011,SEMGROUP LP,false,38.1019,-98.856419
20110376,10/6/2011,SEMGROUP LP,false,37.355914,-98.206945
20110377,10/7/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.590142,-74.215472
20110378,10/7/2011,CHEVRON MIDSTREAM PIPELINES LLC,false,29.70989,-90.25945
20110379,10/7/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.4166975,-98.74844135
20110380,10/8/2011,CHEVRON PIPE LINE CO,true,32.251168,-101.305851
20110381,10/11/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,29.878864,-93.986341
20110382,10/11/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,38.38052,-97.83095
20110383,10/13/2011,KINDER MORGAN LIQUID TERMINALS LLC,true,29.43573,-95.121835
20110384,10/14/2011,CONOCOPHILLIPS,true,34.133131,-98.262922
20110385,10/17/2011,ONEOK NGL PIPELINE LP,false,39.363277,-97.479365
20110386,10/18/2011,CONOCOPHILLIPS,true,31.362222,-101.7825
20110387,10/18/2011,OLYMPIC PIPE LINE COMPANY,false,48.81835,-122.55443
20110388,10/18/2011,MARATHON PIPE LINE LLC,true,43.860695,-108.163483
20110389,10/18/2011,ENBRIDGE PIPELINES (OZARK) L.L.C.,false,35.93198,-96.75406
20110390,10/19/2011,BUCKEYE PARTNERS LP,true,42.957763,-76.527127
20110391,10/19/2011,BUCKEYE PARTNERS LP,true,42.959503,-76.665351
20110392,10/20/2011,TIDELANDS OIL PRODUCTION COMPANY,false,33.756403,-118.205749
20110393,10/21/2011,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,true,48.325724,-101.752889
20110394,10/21/2011,PLAINS PIPELINE L.P.,true,32.55991,-94.08086
20110395,10/24/2011,BUCKEYE DEVELOPMENT & LOGISTICS LLC,false,31.820486,-106.210326
20110396,10/24/2011,JAYHAWK PIPELINE LLC,false,36.8053,-101.2876
20110397,10/25/2011,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,46.68889,-92.05972
20110398,10/26/2011,CONOCOPHILLIPS,false,44.665449,-106.902904
20110399,10/26/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,43.475465,-96.726088
20110401,10/26/2011,SUNOCO PIPELINE L.P.,true,39.862222,-75.419055
20110403,10/28/2011,BP PIPELINE (NORTH AMERICA) INC.,false,41.5569,-87.8886
20110404,10/31/2011,ENTERPRISE CRUDE PIPELINE LLC,true,29.193445,-96.984823
20110405,10/31/2011,SUNOCO PIPELINE L.P.,false,36.13715,-96.02014
20110406,11/1/2011,SUNOCO PIPELINE L.P.,false,30.14105,-94.39892
20110407,11/2/2011,MOTIVA ENTERPRISE LLC,false,29.86809,-93.95744
20110408,8/12/2011,EXXONMOBIL PIPELINE CO,true,38.78564,-89.08396
20110409,11/2/2011,MOBIL CORP,false,33.84735,-118.31848
20110410,11/3/2011,CENTURION PIPELINE L.P.,true,35.7042,-97.4636
20110411,11/4/2011,COLONIAL PIPELINE CO,false,34.55261,-82.48781
20110412,11/4/2011,MAGELLAN PIPELINE COMPANY LP,true,38.98759,-95.32997
20110413,11/7/2011,ENTERPRISE CRUDE PIPELINE LLC,false,35.952194,-96.759486
20110414,11/9/2011,MAGELLAN PIPELINE COMPANY LP,false,36.13158,-96.0317
20110415,11/9/2011,MAGELLAN PIPELINE COMPANY LP,false,34.63366,-97.1581
20110416,11/10/2011,MAGELLAN PIPELINE COMPANY LP,false,41.93805,-87.89138
20110417,11/11/2011,WEST TEXAS GULF PIPELINE CO,false,32.4819,-94.8351
20110418,11/11/2011,SUNOCO PIPELINE L.P.,false,31.12252,-97.19946
20110419,11/11/2011,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,41.5078,-87.45333
20110420,11/11/2011,MAGELLAN PIPELINE COMPANY LP,false,41.93805,-87.89138
20110421,11/14/2011,PLAINS PIPELINE L.P.,true,31.960602,-102.617793
20110422,11/15/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.970039,-97.334269
20110423,11/15/2011,PLANTATION PIPE LINE CO,false,33.45542,-84.40389
20110424,11/16/2011,OILTANKING PORT NECHES LLC,false,29.970953,-93.938061
20110425,11/16/2011,ENTERPRISE CRUDE PIPELINE LLC,false,29.345464,-94.935654
20110426,11/16/2011,SHELL PIPELINE CO. L.P.,false,35.3275,-119.6575
20110427,11/16/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.86345,-97.953363
20110428,11/17/2011,ENTERPRISE PRODUCTS OPERATING LLC,false,35.02529,-101.51128
20110429,11/17/2011,SUNOCO PIPELINE L.P.,false,32.26812,-101.40486
20110431,11/23/2011,BUCKEYE PARTNERS LP,false,39.9923,-86.1359
20110432,12/2/2011,MAGELLAN TERMINALS HOLDINGS LP,false,35.96143,-96.71889
20110433,12/5/2011,PLAINS PIPELINE L.P.,true,31.89631,-102.56548
20110434,12/5/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,40.591656,-74.22071
20110435,12/6/2011,ENTERPRISE CRUDE PIPELINE LLC,true,29.34578,-94.936904
20110436,12/6/2011,CONOCOPHILLIPS,true,37.963297,-121.948261
20110437,12/6/2011,CONOCOPHILLIPS,false,30.239269,-93.290375
20110438,12/6/2011,KINDER MORGAN COCHIN LLC,true,41.60720541,-89.7349367
20110439,12/7/2011,PLAINS PIPELINE L.P.,true,32.599125,-100.76886
